Model,FPR,TPR
GradientBoosting_Classifier,0.0230177993528,0.479913276368
GradientBoosting_Classifier,0.0230582524272,0.479913276368
GradientBoosting_Classifier,0.0230582524272,0.480168345874
GradientBoosting_Classifier,0.0230987055016,0.480295880627
GradientBoosting_Classifier,0.0230987055016,0.480678484887
GradientBoosting_Classifier,0.0231391585761,0.480678484887
GradientBoosting_Classifier,0.0231391585761,0.480933554394
GradientBoosting_Classifier,0.0232200647249,0.480933554394
GradientBoosting_Classifier,0.0232200647249,0.481061089147
GradientBoosting_Classifier,0.0232200647249,0.481316158653
GradientBoosting_Classifier,0.0232200647249,0.481443693406
GradientBoosting_Classifier,0.0232605177994,0.481443693406
GradientBoosting_Classifier,0.0232605177994,0.481698762913
GradientBoosting_Classifier,0.0233009708738,0.481698762913
GradientBoosting_Classifier,0.0233009708738,0.481953832419
GradientBoosting_Classifier,0.0233414239482,0.481953832419
GradientBoosting_Classifier,0.0233414239482,0.482081367173
GradientBoosting_Classifier,0.0233818770227,0.482081367173
GradientBoosting_Classifier,0.0233818770227,0.483484249458
GradientBoosting_Classifier,0.0234223300971,0.483484249458
GradientBoosting_Classifier,0.0234223300971,0.483994388471
GradientBoosting_Classifier,0.0234627831715,0.483994388471
GradientBoosting_Classifier,0.0234627831715,0.484121923224
GradientBoosting_Classifier,0.0234627831715,0.484376992731
GradientBoosting_Classifier,0.0235841423948,0.484376992731
GradientBoosting_Classifier,0.0235841423948,0.485269736003
GradientBoosting_Classifier,0.0236245954693,0.485269736003
GradientBoosting_Classifier,0.0236245954693,0.485397270756
GradientBoosting_Classifier,0.023786407767,0.485397270756
GradientBoosting_Classifier,0.023786407767,0.485779875016
GradientBoosting_Classifier,0.0238268608414,0.485779875016
GradientBoosting_Classifier,0.0238268608414,0.485907409769
GradientBoosting_Classifier,0.0238673139159,0.485907409769
GradientBoosting_Classifier,0.0238673139159,0.486290014029
GradientBoosting_Classifier,0.0239077669903,0.486290014029
GradientBoosting_Classifier,0.0239077669903,0.486545083535
GradientBoosting_Classifier,0.0239482200647,0.486672618288
GradientBoosting_Classifier,0.0239482200647,0.486800153042
GradientBoosting_Classifier,0.024069579288,0.486800153042
GradientBoosting_Classifier,0.024069579288,0.486927687795
GradientBoosting_Classifier,0.0241100323625,0.486927687795
GradientBoosting_Classifier,0.0241100323625,0.487692896314
GradientBoosting_Classifier,0.0241504854369,0.487692896314
GradientBoosting_Classifier,0.0241504854369,0.48833057008
GradientBoosting_Classifier,0.0241909385113,0.48833057008
GradientBoosting_Classifier,0.0241909385113,0.488840709093
GradientBoosting_Classifier,0.0242313915858,0.488840709093
GradientBoosting_Classifier,0.0242313915858,0.4890957786
GradientBoosting_Classifier,0.0242718446602,0.4890957786
GradientBoosting_Classifier,0.0242718446602,0.489223313353
GradientBoosting_Classifier,0.0243122977346,0.489223313353
GradientBoosting_Classifier,0.0243122977346,0.489733452366
GradientBoosting_Classifier,0.0243527508091,0.489733452366
GradientBoosting_Classifier,0.0243527508091,0.489988521872
GradientBoosting_Classifier,0.0243932038835,0.489988521872
GradientBoosting_Classifier,0.0243932038835,0.490116056625
GradientBoosting_Classifier,0.0244336569579,0.490116056625
GradientBoosting_Classifier,0.0244336569579,0.490243591379
GradientBoosting_Classifier,0.0245145631068,0.490243591379
GradientBoosting_Classifier,0.0245145631068,0.490498660885
GradientBoosting_Classifier,0.0245550161812,0.490498660885
GradientBoosting_Classifier,0.0245550161812,0.490881265145
GradientBoosting_Classifier,0.0245954692557,0.490881265145
GradientBoosting_Classifier,0.0245954692557,0.491008799898
GradientBoosting_Classifier,0.0246359223301,0.491008799898
GradientBoosting_Classifier,0.0246359223301,0.491518938911
GradientBoosting_Classifier,0.0246763754045,0.491518938911
GradientBoosting_Classifier,0.0246763754045,0.491901543171
GradientBoosting_Classifier,0.024716828479,0.491901543171
GradientBoosting_Classifier,0.024716828479,0.49266675169
GradientBoosting_Classifier,0.0248381877023,0.49266675169
GradientBoosting_Classifier,0.0248381877023,0.492794286443
GradientBoosting_Classifier,0.0248786407767,0.492794286443
GradientBoosting_Classifier,0.0248786407767,0.492921821196
GradientBoosting_Classifier,0.0249190938511,0.492921821196
GradientBoosting_Classifier,0.0249190938511,0.493431960209
GradientBoosting_Classifier,0.0249595469256,0.493431960209
GradientBoosting_Classifier,0.0249595469256,0.493559494962
GradientBoosting_Classifier,0.025,0.493559494962
GradientBoosting_Classifier,0.025,0.494197168728
GradientBoosting_Classifier,0.0250404530744,0.494197168728
GradientBoosting_Classifier,0.0250404530744,0.494452238235
GradientBoosting_Classifier,0.0250404530744,0.494834842495
GradientBoosting_Classifier,0.0250809061489,0.494834842495
GradientBoosting_Classifier,0.0250809061489,0.495089912001
GradientBoosting_Classifier,0.025283171521,0.495089912001
GradientBoosting_Classifier,0.025283171521,0.495600051014
GradientBoosting_Classifier,0.0253236245955,0.495600051014
GradientBoosting_Classifier,0.0253640776699,0.495727585767
GradientBoosting_Classifier,0.0253640776699,0.495982655274
GradientBoosting_Classifier,0.0254045307443,0.495982655274
GradientBoosting_Classifier,0.0254045307443,0.496365259533
GradientBoosting_Classifier,0.0254449838188,0.496365259533
GradientBoosting_Classifier,0.0254449838188,0.496747863793
GradientBoosting_Classifier,0.0254854368932,0.496747863793
GradientBoosting_Classifier,0.0254854368932,0.496875398546
GradientBoosting_Classifier,0.0255258899676,0.496875398546
GradientBoosting_Classifier,0.0255258899676,0.497385537559
GradientBoosting_Classifier,0.0255663430421,0.497385537559
GradientBoosting_Classifier,0.0255663430421,0.497513072312
GradientBoosting_Classifier,0.0256472491909,0.497513072312
GradientBoosting_Classifier,0.0256472491909,0.497768141819
GradientBoosting_Classifier,0.0256877022654,0.497768141819
GradientBoosting_Classifier,0.0256877022654,0.497895676572
GradientBoosting_Classifier,0.0257686084142,0.497895676572
GradientBoosting_Classifier,0.0257686084142,0.498023211325
GradientBoosting_Classifier,0.0258495145631,0.498023211325
GradientBoosting_Classifier,0.0258495145631,0.498150746078
GradientBoosting_Classifier,0.025930420712,0.498150746078
GradientBoosting_Classifier,0.025930420712,0.498278280832
GradientBoosting_Classifier,0.025930420712,0.498533350338
GradientBoosting_Classifier,0.025930420712,0.498788419844
GradientBoosting_Classifier,0.0259708737864,0.498788419844
GradientBoosting_Classifier,0.0259708737864,0.498915954598
GradientBoosting_Classifier,0.0260113268608,0.498915954598
GradientBoosting_Classifier,0.0260113268608,0.499043489351
GradientBoosting_Classifier,0.0260517799353,0.499043489351
GradientBoosting_Classifier,0.0260517799353,0.499426093611
GradientBoosting_Classifier,0.026213592233,0.499426093611
GradientBoosting_Classifier,0.026213592233,0.499553628364
GradientBoosting_Classifier,0.0262540453074,0.499553628364
GradientBoosting_Classifier,0.0262540453074,0.500446371636
GradientBoosting_Classifier,0.0262944983819,0.500573906389
GradientBoosting_Classifier,0.0262944983819,0.500828975896
GradientBoosting_Classifier,0.0263349514563,0.500828975896
GradientBoosting_Classifier,0.0263349514563,0.501084045402
GradientBoosting_Classifier,0.0264563106796,0.501084045402
GradientBoosting_Classifier,0.0264563106796,0.501211580156
GradientBoosting_Classifier,0.026496763754,0.501211580156
GradientBoosting_Classifier,0.026496763754,0.501594184415
GradientBoosting_Classifier,0.0265372168285,0.501594184415
GradientBoosting_Classifier,0.0265372168285,0.501849253922
GradientBoosting_Classifier,0.0265776699029,0.501849253922
GradientBoosting_Classifier,0.0265776699029,0.502104323428
GradientBoosting_Classifier,0.0266585760518,0.502104323428
GradientBoosting_Classifier,0.0266585760518,0.502231858181
GradientBoosting_Classifier,0.0267394822006,0.502231858181
GradientBoosting_Classifier,0.0267394822006,0.502869531947
GradientBoosting_Classifier,0.0268203883495,0.502869531947
GradientBoosting_Classifier,0.0268203883495,0.503634740467
GradientBoosting_Classifier,0.0269012944984,0.503634740467
GradientBoosting_Classifier,0.0269012944984,0.504017344726
GradientBoosting_Classifier,0.0269417475728,0.504017344726
GradientBoosting_Classifier,0.0269417475728,0.50414487948
GradientBoosting_Classifier,0.0270226537217,0.50414487948
GradientBoosting_Classifier,0.0270226537217,0.504399948986
GradientBoosting_Classifier,0.0271035598706,0.504399948986
GradientBoosting_Classifier,0.0271035598706,0.504655018493
GradientBoosting_Classifier,0.027144012945,0.504655018493
GradientBoosting_Classifier,0.027144012945,0.505037622752
GradientBoosting_Classifier,0.0272653721683,0.505037622752
GradientBoosting_Classifier,0.0272653721683,0.505165157505
GradientBoosting_Classifier,0.0273058252427,0.505165157505
GradientBoosting_Classifier,0.0273058252427,0.505675296518
GradientBoosting_Classifier,0.0273462783172,0.505675296518
GradientBoosting_Classifier,0.0273462783172,0.505802831272
GradientBoosting_Classifier,0.0275080906149,0.505802831272
GradientBoosting_Classifier,0.0275080906149,0.506185435531
GradientBoosting_Classifier,0.0275485436893,0.506185435531
GradientBoosting_Classifier,0.0275485436893,0.506568039791
GradientBoosting_Classifier,0.0275889967638,0.506568039791
GradientBoosting_Classifier,0.0275889967638,0.506695574544
GradientBoosting_Classifier,0.0276699029126,0.506695574544
GradientBoosting_Classifier,0.0276699029126,0.507078178804
GradientBoosting_Classifier,0.0277103559871,0.507078178804
GradientBoosting_Classifier,0.0277103559871,0.507588317817
GradientBoosting_Classifier,0.0277912621359,0.507588317817
GradientBoosting_Classifier,0.0277912621359,0.507843387323
GradientBoosting_Classifier,0.0278317152104,0.507843387323
GradientBoosting_Classifier,0.0278317152104,0.508098456829
GradientBoosting_Classifier,0.0278721682848,0.508098456829
GradientBoosting_Classifier,0.0278721682848,0.508481061089
GradientBoosting_Classifier,0.0279126213592,0.508481061089
GradientBoosting_Classifier,0.0279126213592,0.508608595842
GradientBoosting_Classifier,0.0279530744337,0.508863665349
GradientBoosting_Classifier,0.0279935275081,0.508863665349
GradientBoosting_Classifier,0.0279935275081,0.509246269608
GradientBoosting_Classifier,0.0280339805825,0.509246269608
GradientBoosting_Classifier,0.0280339805825,0.509501339115
GradientBoosting_Classifier,0.0281553398058,0.509501339115
GradientBoosting_Classifier,0.0281553398058,0.509756408621
GradientBoosting_Classifier,0.0281957928803,0.509756408621
GradientBoosting_Classifier,0.0281957928803,0.510394082387
GradientBoosting_Classifier,0.0282362459547,0.510394082387
GradientBoosting_Classifier,0.0282362459547,0.510521617141
GradientBoosting_Classifier,0.0282766990291,0.510521617141
GradientBoosting_Classifier,0.0282766990291,0.510649151894
GradientBoosting_Classifier,0.0283171521036,0.510776686647
GradientBoosting_Classifier,0.0283171521036,0.5109042214
GradientBoosting_Classifier,0.028357605178,0.5109042214
GradientBoosting_Classifier,0.028357605178,0.51128682566
GradientBoosting_Classifier,0.0284385113269,0.51128682566
GradientBoosting_Classifier,0.0284385113269,0.511414360413
GradientBoosting_Classifier,0.0284789644013,0.511414360413
GradientBoosting_Classifier,0.0284789644013,0.511541895166
GradientBoosting_Classifier,0.0285598705502,0.511541895166
GradientBoosting_Classifier,0.0285598705502,0.512052034179
GradientBoosting_Classifier,0.0286003236246,0.512052034179
GradientBoosting_Classifier,0.0286003236246,0.512307103686
GradientBoosting_Classifier,0.0286003236246,0.512562173192
GradientBoosting_Classifier,0.0286003236246,0.512689707945
GradientBoosting_Classifier,0.028640776699,0.512689707945
GradientBoosting_Classifier,0.028640776699,0.512944777452
GradientBoosting_Classifier,0.0286812297735,0.512944777452
GradientBoosting_Classifier,0.0286812297735,0.513072312205
GradientBoosting_Classifier,0.0287621359223,0.513072312205
GradientBoosting_Classifier,0.0287621359223,0.513199846958
GradientBoosting_Classifier,0.0288834951456,0.513199846958
GradientBoosting_Classifier,0.0288834951456,0.514092590231
GradientBoosting_Classifier,0.0289239482201,0.514092590231
GradientBoosting_Classifier,0.0289239482201,0.514220124984
GradientBoosting_Classifier,0.0291666666667,0.514220124984
GradientBoosting_Classifier,0.0291666666667,0.514602729244
GradientBoosting_Classifier,0.0292475728155,0.514602729244
GradientBoosting_Classifier,0.0292475728155,0.51485779875
GradientBoosting_Classifier,0.02928802589,0.51485779875
GradientBoosting_Classifier,0.02928802589,0.515495472516
GradientBoosting_Classifier,0.0293689320388,0.515495472516
GradientBoosting_Classifier,0.0293689320388,0.516133146282
GradientBoosting_Classifier,0.0294093851133,0.516133146282
GradientBoosting_Classifier,0.0294093851133,0.516515750542
GradientBoosting_Classifier,0.0294498381877,0.516515750542
GradientBoosting_Classifier,0.0294498381877,0.516643285295
GradientBoosting_Classifier,0.0294902912621,0.516643285295
GradientBoosting_Classifier,0.0294902912621,0.517408493815
GradientBoosting_Classifier,0.0295307443366,0.517408493815
GradientBoosting_Classifier,0.0295307443366,0.517663563321
GradientBoosting_Classifier,0.0295307443366,0.517918632827
GradientBoosting_Classifier,0.0296116504854,0.517918632827
GradientBoosting_Classifier,0.0296116504854,0.518046167581
GradientBoosting_Classifier,0.0296925566343,0.518046167581
GradientBoosting_Classifier,0.0296925566343,0.519321515113
GradientBoosting_Classifier,0.0297330097087,0.519321515113
GradientBoosting_Classifier,0.0297330097087,0.519449049866
GradientBoosting_Classifier,0.0297734627832,0.519449049866
GradientBoosting_Classifier,0.0297734627832,0.519576584619
GradientBoosting_Classifier,0.0298948220065,0.519576584619
GradientBoosting_Classifier,0.0298948220065,0.519704119373
GradientBoosting_Classifier,0.0299757281553,0.519704119373
GradientBoosting_Classifier,0.0299757281553,0.519831654126
GradientBoosting_Classifier,0.0300161812298,0.519831654126
GradientBoosting_Classifier,0.0300161812298,0.519959188879
GradientBoosting_Classifier,0.0301779935275,0.519959188879
GradientBoosting_Classifier,0.0301779935275,0.520214258385
GradientBoosting_Classifier,0.0302184466019,0.520214258385
GradientBoosting_Classifier,0.0302184466019,0.520341793139
GradientBoosting_Classifier,0.0302588996764,0.520341793139
GradientBoosting_Classifier,0.0302588996764,0.520469327892
GradientBoosting_Classifier,0.0302993527508,0.520469327892
GradientBoosting_Classifier,0.0302993527508,0.520596862645
GradientBoosting_Classifier,0.0302993527508,0.520851932152
GradientBoosting_Classifier,0.0302993527508,0.521234536411
GradientBoosting_Classifier,0.0303802588997,0.521234536411
GradientBoosting_Classifier,0.0303802588997,0.521362071164
GradientBoosting_Classifier,0.0304207119741,0.521362071164
GradientBoosting_Classifier,0.0304207119741,0.521489605918
GradientBoosting_Classifier,0.030501618123,0.521489605918
GradientBoosting_Classifier,0.030501618123,0.521872210177
GradientBoosting_Classifier,0.0305420711974,0.521872210177
GradientBoosting_Classifier,0.0305420711974,0.522637418697
GradientBoosting_Classifier,0.0306229773463,0.522637418697
GradientBoosting_Classifier,0.0306229773463,0.522892488203
GradientBoosting_Classifier,0.0306634304207,0.522892488203
GradientBoosting_Classifier,0.0307443365696,0.523020022956
GradientBoosting_Classifier,0.0307443365696,0.523147557709
GradientBoosting_Classifier,0.030784789644,0.523147557709
GradientBoosting_Classifier,0.030784789644,0.523275092463
GradientBoosting_Classifier,0.0308252427184,0.523275092463
GradientBoosting_Classifier,0.0308252427184,0.523785231476
GradientBoosting_Classifier,0.0308656957929,0.523785231476
GradientBoosting_Classifier,0.0308656957929,0.524167835735
GradientBoosting_Classifier,0.0309061488673,0.524167835735
GradientBoosting_Classifier,0.0309061488673,0.524677974748
GradientBoosting_Classifier,0.0309870550162,0.524677974748
GradientBoosting_Classifier,0.0309870550162,0.524805509501
GradientBoosting_Classifier,0.0312297734628,0.524805509501
GradientBoosting_Classifier,0.0312297734628,0.525188113761
GradientBoosting_Classifier,0.0313915857605,0.525188113761
GradientBoosting_Classifier,0.0313915857605,0.525443183267
GradientBoosting_Classifier,0.0314724919094,0.525443183267
GradientBoosting_Classifier,0.0314724919094,0.526080857034
GradientBoosting_Classifier,0.0315129449838,0.526080857034
GradientBoosting_Classifier,0.0315129449838,0.52633592654
GradientBoosting_Classifier,0.0315533980583,0.52633592654
GradientBoosting_Classifier,0.0315533980583,0.5267185308
GradientBoosting_Classifier,0.0315938511327,0.5267185308
GradientBoosting_Classifier,0.0315938511327,0.526846065553
GradientBoosting_Classifier,0.0316343042071,0.526846065553
GradientBoosting_Classifier,0.0316343042071,0.526973600306
GradientBoosting_Classifier,0.0316747572816,0.526973600306
GradientBoosting_Classifier,0.0316747572816,0.527101135059
GradientBoosting_Classifier,0.031715210356,0.527101135059
GradientBoosting_Classifier,0.031715210356,0.527611274072
GradientBoosting_Classifier,0.0317556634304,0.527611274072
GradientBoosting_Classifier,0.0318365695793,0.527611274072
GradientBoosting_Classifier,0.0318770226537,0.527611274072
GradientBoosting_Classifier,0.0318770226537,0.527738808825
GradientBoosting_Classifier,0.0319174757282,0.527738808825
GradientBoosting_Classifier,0.0319174757282,0.527993878332
GradientBoosting_Classifier,0.0319579288026,0.527993878332
GradientBoosting_Classifier,0.0319579288026,0.528121413085
GradientBoosting_Classifier,0.031998381877,0.528121413085
GradientBoosting_Classifier,0.031998381877,0.528248947838
GradientBoosting_Classifier,0.0320792880259,0.528248947838
GradientBoosting_Classifier,0.0320792880259,0.528376482592
GradientBoosting_Classifier,0.0322411003236,0.528376482592
GradientBoosting_Classifier,0.0322411003236,0.528631552098
GradientBoosting_Classifier,0.0323220064725,0.528631552098
GradientBoosting_Classifier,0.0323220064725,0.528759086851
GradientBoosting_Classifier,0.0323624595469,0.528759086851
GradientBoosting_Classifier,0.0323624595469,0.529269225864
GradientBoosting_Classifier,0.0324029126214,0.529269225864
GradientBoosting_Classifier,0.0324029126214,0.529651830124
GradientBoosting_Classifier,0.0324433656958,0.529651830124
GradientBoosting_Classifier,0.0324433656958,0.530544573396
GradientBoosting_Classifier,0.0324838187702,0.530544573396
GradientBoosting_Classifier,0.0324838187702,0.530672108149
GradientBoosting_Classifier,0.0325647249191,0.530672108149
GradientBoosting_Classifier,0.0325647249191,0.530799642903
GradientBoosting_Classifier,0.0326860841424,0.530799642903
GradientBoosting_Classifier,0.0326860841424,0.531182247162
GradientBoosting_Classifier,0.0326860841424,0.531437316669
GradientBoosting_Classifier,0.0326860841424,0.531947455682
GradientBoosting_Classifier,0.0327265372168,0.531947455682
GradientBoosting_Classifier,0.0327265372168,0.532074990435
GradientBoosting_Classifier,0.0327669902913,0.532074990435
GradientBoosting_Classifier,0.0327669902913,0.532457594695
GradientBoosting_Classifier,0.0328478964401,0.532457594695
GradientBoosting_Classifier,0.0328478964401,0.532840198954
GradientBoosting_Classifier,0.0328883495146,0.532840198954
GradientBoosting_Classifier,0.032928802589,0.532967733707
GradientBoosting_Classifier,0.032928802589,0.533095268461
GradientBoosting_Classifier,0.0329692556634,0.533095268461
GradientBoosting_Classifier,0.0329692556634,0.533222803214
GradientBoosting_Classifier,0.0330097087379,0.533222803214
GradientBoosting_Classifier,0.0330097087379,0.533605407474
GradientBoosting_Classifier,0.0330906148867,0.533605407474
GradientBoosting_Classifier,0.0330906148867,0.533988011733
GradientBoosting_Classifier,0.03321197411,0.533988011733
GradientBoosting_Classifier,0.03321197411,0.534880755006
GradientBoosting_Classifier,0.03321197411,0.535263359265
GradientBoosting_Classifier,0.03321197411,0.535901033032
GradientBoosting_Classifier,0.0332524271845,0.535901033032
GradientBoosting_Classifier,0.0333333333333,0.536028567785
GradientBoosting_Classifier,0.0333333333333,0.536156102538
GradientBoosting_Classifier,0.0333333333333,0.536411172044
GradientBoosting_Classifier,0.0333737864078,0.536538706798
GradientBoosting_Classifier,0.0333737864078,0.536666241551
GradientBoosting_Classifier,0.0334142394822,0.536793776304
GradientBoosting_Classifier,0.0335355987055,0.536793776304
GradientBoosting_Classifier,0.0335355987055,0.53704884581
GradientBoosting_Classifier,0.0335355987055,0.537176380564
GradientBoosting_Classifier,0.0336165048544,0.537176380564
GradientBoosting_Classifier,0.0336165048544,0.537558984823
GradientBoosting_Classifier,0.0336569579288,0.537558984823
GradientBoosting_Classifier,0.0336569579288,0.537686519577
GradientBoosting_Classifier,0.0336974110032,0.537686519577
GradientBoosting_Classifier,0.0336974110032,0.53781405433
GradientBoosting_Classifier,0.0338187702265,0.53781405433
GradientBoosting_Classifier,0.0338187702265,0.538069123836
GradientBoosting_Classifier,0.033859223301,0.538069123836
GradientBoosting_Classifier,0.033859223301,0.538324193343
GradientBoosting_Classifier,0.0339401294498,0.538579262849
GradientBoosting_Classifier,0.0339401294498,0.538706797602
GradientBoosting_Classifier,0.0339805825243,0.538706797602
GradientBoosting_Classifier,0.0339805825243,0.538961867109
GradientBoosting_Classifier,0.0340210355987,0.538961867109
GradientBoosting_Classifier,0.0340210355987,0.539216936615
GradientBoosting_Classifier,0.034142394822,0.539216936615
GradientBoosting_Classifier,0.034142394822,0.539344471368
GradientBoosting_Classifier,0.0341828478964,0.539344471368
GradientBoosting_Classifier,0.0341828478964,0.540109679888
GradientBoosting_Classifier,0.0342233009709,0.540109679888
GradientBoosting_Classifier,0.0342233009709,0.540237214641
GradientBoosting_Classifier,0.0342637540453,0.540364749394
GradientBoosting_Classifier,0.0342637540453,0.540619818901
GradientBoosting_Classifier,0.0343851132686,0.540619818901
GradientBoosting_Classifier,0.0343851132686,0.541257492667
GradientBoosting_Classifier,0.034425566343,0.54138502742
GradientBoosting_Classifier,0.034425566343,0.541512562173
GradientBoosting_Classifier,0.0344660194175,0.541512562173
GradientBoosting_Classifier,0.0344660194175,0.541640096926
GradientBoosting_Classifier,0.0345064724919,0.541640096926
GradientBoosting_Classifier,0.0345064724919,0.542022701186
GradientBoosting_Classifier,0.0345469255663,0.542022701186
GradientBoosting_Classifier,0.0345469255663,0.542277770693
GradientBoosting_Classifier,0.0345873786408,0.542277770693
GradientBoosting_Classifier,0.0345873786408,0.542405305446
GradientBoosting_Classifier,0.0346278317152,0.542405305446
GradientBoosting_Classifier,0.0346278317152,0.543170513965
GradientBoosting_Classifier,0.0347087378641,0.543170513965
GradientBoosting_Classifier,0.0347087378641,0.543298048718
GradientBoosting_Classifier,0.0347896440129,0.543298048718
GradientBoosting_Classifier,0.0347896440129,0.543425583471
GradientBoosting_Classifier,0.0348300970874,0.543425583471
GradientBoosting_Classifier,0.0348300970874,0.543680652978
GradientBoosting_Classifier,0.0348705501618,0.543680652978
GradientBoosting_Classifier,0.0348705501618,0.543808187731
GradientBoosting_Classifier,0.0349110032362,0.543808187731
GradientBoosting_Classifier,0.0349110032362,0.544063257238
GradientBoosting_Classifier,0.0349919093851,0.544063257238
GradientBoosting_Classifier,0.0349919093851,0.544190791991
GradientBoosting_Classifier,0.0350323624595,0.544190791991
GradientBoosting_Classifier,0.0351132686084,0.544318326744
GradientBoosting_Classifier,0.0351132686084,0.544445861497
GradientBoosting_Classifier,0.0351537216828,0.544445861497
GradientBoosting_Classifier,0.0351537216828,0.54457339625
GradientBoosting_Classifier,0.0351941747573,0.54457339625
GradientBoosting_Classifier,0.0352750809061,0.544700931004
GradientBoosting_Classifier,0.0352750809061,0.545083535263
GradientBoosting_Classifier,0.0353964401294,0.545083535263
GradientBoosting_Classifier,0.0353964401294,0.545593674276
GradientBoosting_Classifier,0.0354368932039,0.545593674276
GradientBoosting_Classifier,0.0354368932039,0.545848743783
GradientBoosting_Classifier,0.0354773462783,0.545848743783
GradientBoosting_Classifier,0.0354773462783,0.545976278536
GradientBoosting_Classifier,0.0355582524272,0.545976278536
GradientBoosting_Classifier,0.0355582524272,0.546231348042
GradientBoosting_Classifier,0.0355987055016,0.546231348042
GradientBoosting_Classifier,0.0355987055016,0.546486417549
GradientBoosting_Classifier,0.0356391585761,0.546486417549
GradientBoosting_Classifier,0.0356391585761,0.546996556562
GradientBoosting_Classifier,0.0356796116505,0.546996556562
GradientBoosting_Classifier,0.0356796116505,0.547251626068
GradientBoosting_Classifier,0.0356796116505,0.547506695575
GradientBoosting_Classifier,0.0357200647249,0.547506695575
GradientBoosting_Classifier,0.0357200647249,0.547761765081
GradientBoosting_Classifier,0.0358414239482,0.547761765081
GradientBoosting_Classifier,0.0358818770227,0.547889299834
GradientBoosting_Classifier,0.0358818770227,0.5485269736
GradientBoosting_Classifier,0.0359223300971,0.5485269736
GradientBoosting_Classifier,0.0359223300971,0.549037112613
GradientBoosting_Classifier,0.0359627831715,0.549037112613
GradientBoosting_Classifier,0.0359627831715,0.549164647366
GradientBoosting_Classifier,0.0360436893204,0.549164647366
GradientBoosting_Classifier,0.0360436893204,0.54929218212
GradientBoosting_Classifier,0.0361245954693,0.54929218212
GradientBoosting_Classifier,0.0361245954693,0.549419716873
GradientBoosting_Classifier,0.0362055016181,0.549419716873
GradientBoosting_Classifier,0.0362055016181,0.549802321133
GradientBoosting_Classifier,0.0364482200647,0.549802321133
GradientBoosting_Classifier,0.0364482200647,0.550057390639
GradientBoosting_Classifier,0.0364886731392,0.550057390639
GradientBoosting_Classifier,0.0364886731392,0.550184925392
GradientBoosting_Classifier,0.0366504854369,0.550184925392
GradientBoosting_Classifier,0.0366909385113,0.550312460145
GradientBoosting_Classifier,0.0366909385113,0.550439994899
GradientBoosting_Classifier,0.0367718446602,0.550439994899
GradientBoosting_Classifier,0.0367718446602,0.550567529652
GradientBoosting_Classifier,0.0368122977346,0.550567529652
GradientBoosting_Classifier,0.0368122977346,0.550822599158
GradientBoosting_Classifier,0.0368932038835,0.550822599158
GradientBoosting_Classifier,0.0368932038835,0.551077668665
GradientBoosting_Classifier,0.0369336569579,0.551077668665
GradientBoosting_Classifier,0.0369336569579,0.551205203418
GradientBoosting_Classifier,0.0369741100324,0.551332738171
GradientBoosting_Classifier,0.0370550161812,0.551332738171
GradientBoosting_Classifier,0.0370550161812,0.551587807678
GradientBoosting_Classifier,0.0370954692557,0.551587807678
GradientBoosting_Classifier,0.0370954692557,0.551715342431
GradientBoosting_Classifier,0.037216828479,0.551715342431
GradientBoosting_Classifier,0.037216828479,0.551842877184
GradientBoosting_Classifier,0.0372572815534,0.551842877184
GradientBoosting_Classifier,0.0372572815534,0.55209794669
GradientBoosting_Classifier,0.0372977346278,0.55209794669
GradientBoosting_Classifier,0.0372977346278,0.552225481444
GradientBoosting_Classifier,0.0373381877023,0.552225481444
GradientBoosting_Classifier,0.0373786407767,0.552353016197
GradientBoosting_Classifier,0.0373786407767,0.55248055095
GradientBoosting_Classifier,0.0374190938511,0.55248055095
GradientBoosting_Classifier,0.0374190938511,0.553118224716
GradientBoosting_Classifier,0.0374190938511,0.553373294223
GradientBoosting_Classifier,0.0374190938511,0.553500828976
GradientBoosting_Classifier,0.0375,0.553500828976
GradientBoosting_Classifier,0.0375,0.553883433236
GradientBoosting_Classifier,0.0375404530744,0.553883433236
GradientBoosting_Classifier,0.0375404530744,0.554010967989
GradientBoosting_Classifier,0.0375809061489,0.554010967989
GradientBoosting_Classifier,0.0375809061489,0.554138502742
GradientBoosting_Classifier,0.0376213592233,0.554138502742
GradientBoosting_Classifier,0.0376213592233,0.554266037495
GradientBoosting_Classifier,0.0377427184466,0.554266037495
GradientBoosting_Classifier,0.037783171521,0.554393572248
GradientBoosting_Classifier,0.0378236245955,0.554393572248
GradientBoosting_Classifier,0.0378236245955,0.554648641755
GradientBoosting_Classifier,0.0379045307443,0.554648641755
GradientBoosting_Classifier,0.0379045307443,0.555158780768
GradientBoosting_Classifier,0.0379854368932,0.555158780768
GradientBoosting_Classifier,0.0379854368932,0.555286315521
GradientBoosting_Classifier,0.0381067961165,0.555286315521
GradientBoosting_Classifier,0.0381067961165,0.555413850274
GradientBoosting_Classifier,0.0381877022654,0.555413850274
GradientBoosting_Classifier,0.0381877022654,0.555541385027
GradientBoosting_Classifier,0.0382281553398,0.555541385027
GradientBoosting_Classifier,0.0382281553398,0.555796454534
GradientBoosting_Classifier,0.0383495145631,0.555796454534
GradientBoosting_Classifier,0.0383495145631,0.55605152404
GradientBoosting_Classifier,0.0383899676375,0.55605152404
GradientBoosting_Classifier,0.0383899676375,0.556689197806
GradientBoosting_Classifier,0.038430420712,0.556689197806
GradientBoosting_Classifier,0.038430420712,0.556944267313
