Model,Precision,Recall
Logistic_Regression,0.852713178295,0.852713178295
Logistic_Regression,0.856031128405,0.856031128405
Logistic_Regression,0.85546875,0.85546875
Logistic_Regression,0.854901960784,0.854901960784
Logistic_Regression,0.858267716535,0.858267716535
Logistic_Regression,0.861660079051,0.861660079051
Logistic_Regression,0.861111111111,0.861111111111
Logistic_Regression,0.864541832669,0.864541832669
Logistic_Regression,0.868,0.868
Logistic_Regression,0.871485943775,0.871485943775
Logistic_Regression,0.870967741935,0.870967741935
Logistic_Regression,0.87044534413,0.87044534413
Logistic_Regression,0.869918699187,0.869918699187
Logistic_Regression,0.869387755102,0.869387755102
Logistic_Regression,0.868852459016,0.868852459016
Logistic_Regression,0.872427983539,0.872427983539
Logistic_Regression,0.871900826446,0.871900826446
Logistic_Regression,0.871369294606,0.871369294606
Logistic_Regression,0.870833333333,0.870833333333
Logistic_Regression,0.870292887029,0.870292887029
Logistic_Regression,0.86974789916,0.86974789916
Logistic_Regression,0.869198312236,0.869198312236
Logistic_Regression,0.872881355932,0.872881355932
Logistic_Regression,0.872340425532,0.872340425532
Logistic_Regression,0.871794871795,0.871794871795
Logistic_Regression,0.875536480687,0.875536480687
Logistic_Regression,0.879310344828,0.879310344828
Logistic_Regression,0.878787878788,0.878787878788
Logistic_Regression,0.882608695652,0.882608695652
Logistic_Regression,0.882096069869,0.882096069869
Logistic_Regression,0.885964912281,0.885964912281
Logistic_Regression,0.88986784141,0.88986784141
Logistic_Regression,0.889380530973,0.889380530973
Logistic_Regression,0.888888888889,0.888888888889
Logistic_Regression,0.888392857143,0.888392857143
Logistic_Regression,0.887892376682,0.887892376682
Logistic_Regression,0.887387387387,0.887387387387
Logistic_Regression,0.886877828054,0.886877828054
Logistic_Regression,0.886363636364,0.886363636364
Logistic_Regression,0.885844748858,0.885844748858
Logistic_Regression,0.885321100917,0.885321100917
Logistic_Regression,0.889400921659,0.889400921659
Logistic_Regression,0.888888888889,0.888888888889
Logistic_Regression,0.888372093023,0.888372093023
Logistic_Regression,0.88785046729,0.88785046729
Logistic_Regression,0.887323943662,0.887323943662
Logistic_Regression,0.88679245283,0.88679245283
Logistic_Regression,0.890995260664,0.890995260664
Logistic_Regression,0.890476190476,0.890476190476
Logistic_Regression,0.88995215311,0.88995215311
Logistic_Regression,0.894230769231,0.894230769231
Logistic_Regression,0.898550724638,0.898550724638
Logistic_Regression,0.902912621359,0.902912621359
Logistic_Regression,0.90243902439,0.90243902439
Logistic_Regression,0.901960784314,0.901960784314
Logistic_Regression,0.906403940887,0.906403940887
Logistic_Regression,0.905940594059,0.905940594059
Logistic_Regression,0.905472636816,0.905472636816
Logistic_Regression,0.905,0.905
Logistic_Regression,0.904522613065,0.904522613065
Logistic_Regression,0.909090909091,0.909090909091
Logistic_Regression,0.913705583756,0.913705583756
Logistic_Regression,0.918367346939,0.918367346939
Logistic_Regression,0.923076923077,0.923076923077
Logistic_Regression,0.922680412371,0.922680412371
Logistic_Regression,0.927461139896,0.927461139896
Logistic_Regression,0.932291666667,0.932291666667
Logistic_Regression,0.931937172775,0.931937172775
Logistic_Regression,0.936842105263,0.936842105263
Logistic_Regression,0.941798941799,0.941798941799
Logistic_Regression,0.941489361702,0.941489361702
Logistic_Regression,0.941176470588,0.941176470588
Logistic_Regression,0.940860215054,0.940860215054
Logistic_Regression,0.940540540541,0.940540540541
Logistic_Regression,0.940217391304,0.940217391304
Logistic_Regression,0.939890710383,0.939890710383
Logistic_Regression,0.93956043956,0.93956043956
Logistic_Regression,0.939226519337,0.939226519337
Logistic_Regression,0.938888888889,0.938888888889
Logistic_Regression,0.938547486034,0.938547486034
Logistic_Regression,0.938202247191,0.938202247191
Logistic_Regression,0.937853107345,0.937853107345
Logistic_Regression,0.9375,0.9375
Logistic_Regression,0.937142857143,0.937142857143
Logistic_Regression,0.936781609195,0.936781609195
Logistic_Regression,0.936416184971,0.936416184971
Logistic_Regression,0.936046511628,0.936046511628
Logistic_Regression,0.93567251462,0.93567251462
Logistic_Regression,0.941176470588,0.941176470588
Logistic_Regression,0.94674556213,0.94674556213
Logistic_Regression,0.946428571429,0.946428571429
Logistic_Regression,0.946107784431,0.946107784431
Logistic_Regression,0.951807228916,0.951807228916
Logistic_Regression,0.951515151515,0.951515151515
Logistic_Regression,0.957317073171,0.957317073171
Logistic_Regression,0.963190184049,0.963190184049
Logistic_Regression,0.962962962963,0.962962962963
Logistic_Regression,0.962732919255,0.962732919255
Logistic_Regression,0.9625,0.9625
Logistic_Regression,0.962264150943,0.962264150943
Logistic_Regression,0.962025316456,0.962025316456
Logistic_Regression,0.96178343949,0.96178343949
Logistic_Regression,0.961538461538,0.961538461538
Logistic_Regression,0.961290322581,0.961290322581
Logistic_Regression,0.961038961039,0.961038961039
Logistic_Regression,0.960784313725,0.960784313725
Logistic_Regression,0.960526315789,0.960526315789
Logistic_Regression,0.960264900662,0.960264900662
Logistic_Regression,0.96,0.96
Logistic_Regression,0.96644295302,0.96644295302
Logistic_Regression,0.966216216216,0.966216216216
Logistic_Regression,0.965986394558,0.965986394558
Logistic_Regression,0.965753424658,0.965753424658
Logistic_Regression,0.965517241379,0.965517241379
Logistic_Regression,0.965277777778,0.965277777778
Logistic_Regression,0.965034965035,0.965034965035
Logistic_Regression,0.971830985915,0.971830985915
Logistic_Regression,0.971631205674,0.971631205674
Logistic_Regression,0.971428571429,0.971428571429
Logistic_Regression,0.971223021583,0.971223021583
Logistic_Regression,0.971014492754,0.971014492754
Logistic_Regression,0.970802919708,0.970802919708
Logistic_Regression,0.970588235294,0.970588235294
Logistic_Regression,0.97037037037,0.97037037037
Logistic_Regression,0.970149253731,0.970149253731
Logistic_Regression,0.96992481203,0.96992481203
Logistic_Regression,0.969696969697,0.969696969697
Logistic_Regression,0.969465648855,0.969465648855
Logistic_Regression,0.969230769231,0.969230769231
Logistic_Regression,0.968992248062,0.968992248062
Logistic_Regression,0.96875,0.96875
Logistic_Regression,0.968503937008,0.968503937008
Logistic_Regression,0.968253968254,0.968253968254
Logistic_Regression,0.968,0.968
Logistic_Regression,0.967741935484,0.967741935484
Logistic_Regression,0.967479674797,0.967479674797
Logistic_Regression,0.967213114754,0.967213114754
Logistic_Regression,0.96694214876,0.96694214876
Logistic_Regression,0.966666666667,0.966666666667
Logistic_Regression,0.974789915966,0.974789915966
Logistic_Regression,0.974576271186,0.974576271186
Logistic_Regression,0.974358974359,0.974358974359
Logistic_Regression,0.974137931034,0.974137931034
Logistic_Regression,0.973913043478,0.973913043478
Logistic_Regression,0.973684210526,0.973684210526
Logistic_Regression,0.973451327434,0.973451327434
Logistic_Regression,0.973214285714,0.973214285714
Logistic_Regression,0.972972972973,0.972972972973
Logistic_Regression,0.972727272727,0.972727272727
Logistic_Regression,0.97247706422,0.97247706422
Logistic_Regression,0.972222222222,0.972222222222
Logistic_Regression,0.971962616822,0.971962616822
Logistic_Regression,0.971698113208,0.971698113208
Logistic_Regression,0.971428571429,0.971428571429
Logistic_Regression,0.971153846154,0.971153846154
Logistic_Regression,0.970873786408,0.970873786408
Logistic_Regression,0.970588235294,0.970588235294
Logistic_Regression,0.970297029703,0.970297029703
Logistic_Regression,0.97,0.97
Logistic_Regression,0.969696969697,0.969696969697
Logistic_Regression,0.969387755102,0.969387755102
Logistic_Regression,0.969072164948,0.969072164948
Logistic_Regression,0.96875,0.96875
Logistic_Regression,0.968421052632,0.968421052632
Logistic_Regression,0.968085106383,0.968085106383
Logistic_Regression,0.967741935484,0.967741935484
Logistic_Regression,0.967391304348,0.967391304348
Logistic_Regression,0.967032967033,0.967032967033
Logistic_Regression,0.966666666667,0.966666666667
Logistic_Regression,0.966292134831,0.966292134831
Logistic_Regression,0.965909090909,0.965909090909
Logistic_Regression,0.965517241379,0.965517241379
Logistic_Regression,0.96511627907,0.96511627907
Logistic_Regression,0.964705882353,0.964705882353
Logistic_Regression,0.964285714286,0.964285714286
Logistic_Regression,0.963855421687,0.963855421687
Logistic_Regression,0.963414634146,0.963414634146
Logistic_Regression,0.962962962963,0.962962962963
Logistic_Regression,0.9625,0.9625
Logistic_Regression,0.962025316456,0.962025316456
Logistic_Regression,0.961538461538,0.961538461538
Logistic_Regression,0.961038961039,0.961038961039
Logistic_Regression,0.960526315789,0.960526315789
Logistic_Regression,0.96,0.96
Logistic_Regression,0.959459459459,0.959459459459
Logistic_Regression,0.958904109589,0.958904109589
Logistic_Regression,0.958333333333,0.958333333333
Logistic_Regression,0.971830985915,0.971830985915
Logistic_Regression,0.985714285714,0.985714285714
Logistic_Regression,0.985507246377,0.985507246377
Logistic_Regression,0.985294117647,0.985294117647
Logistic_Regression,0.985074626866,0.985074626866
Logistic_Regression,0.984848484848,0.984848484848
Logistic_Regression,0.984615384615,0.984615384615
Logistic_Regression,0.984375,0.984375
Logistic_Regression,0.984126984127,0.984126984127
Logistic_Regression,0.983870967742,0.983870967742
Logistic_Regression,0.983606557377,0.983606557377
Logistic_Regression,0.983333333333,0.983333333333
Logistic_Regression,0.983050847458,0.983050847458
Logistic_Regression,0.98275862069,0.98275862069
Logistic_Regression,0.982456140351,0.982456140351
Logistic_Regression,0.982142857143,0.982142857143
Logistic_Regression,0.981818181818,0.981818181818
Logistic_Regression,0.981481481481,0.981481481481
Logistic_Regression,0.981132075472,0.981132075472
Logistic_Regression,0.980769230769,0.980769230769
Logistic_Regression,0.980392156863,0.980392156863
Logistic_Regression,0.98,0.98
Logistic_Regression,0.979591836735,0.979591836735
Logistic_Regression,0.979166666667,0.979166666667
Logistic_Regression,0.978723404255,0.978723404255
Logistic_Regression,0.978260869565,0.978260869565
Logistic_Regression,0.977777777778,0.977777777778
Logistic_Regression,0.977272727273,0.977272727273
Logistic_Regression,0.976744186047,0.976744186047
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
Logistic_Regression,1.0,1.0
AdaBoost_Classifier,0.385135135135,0.385135135135
AdaBoost_Classifier,0.384441939121,0.384441939121
AdaBoost_Classifier,0.384875846501,0.384875846501
AdaBoost_Classifier,0.385310734463,0.385310734463
AdaBoost_Classifier,0.385746606335,0.385746606335
AdaBoost_Classifier,0.386183465459,0.386183465459
AdaBoost_Classifier,0.386621315193,0.386621315193
AdaBoost_Classifier,0.38706015891,0.38706015891
AdaBoost_Classifier,0.3875,0.3875
AdaBoost_Classifier,0.386803185438,0.386803185438
AdaBoost_Classifier,0.387243735763,0.387243735763
AdaBoost_Classifier,0.387685290764,0.387685290764
AdaBoost_Classifier,0.388127853881,0.388127853881
AdaBoost_Classifier,0.387428571429,0.387428571429
AdaBoost_Classifier,0.387871853547,0.387871853547
AdaBoost_Classifier,0.38876146789,0.38876146789
AdaBoost_Classifier,0.389207807118,0.389207807118
AdaBoost_Classifier,0.389655172414,0.389655172414
AdaBoost_Classifier,0.390103567319,0.390103567319
AdaBoost_Classifier,0.390552995392,0.390552995392
AdaBoost_Classifier,0.391003460208,0.391003460208
AdaBoost_Classifier,0.390751445087,0.390751445087
AdaBoost_Classifier,0.391203703704,0.391203703704
AdaBoost_Classifier,0.39211136891,0.39211136891
AdaBoost_Classifier,0.392566782811,0.392566782811
AdaBoost_Classifier,0.393023255814,0.393023255814
AdaBoost_Classifier,0.393480791618,0.393480791618
AdaBoost_Classifier,0.393939393939,0.393939393939
AdaBoost_Classifier,0.394399066511,0.394399066511
AdaBoost_Classifier,0.394859813084,0.394859813084
AdaBoost_Classifier,0.395321637427,0.395321637427
AdaBoost_Classifier,0.395784543326,0.395784543326
AdaBoost_Classifier,0.395076201641,0.395076201641
AdaBoost_Classifier,0.396004700353,0.396004700353
AdaBoost_Classifier,0.396470588235,0.396470588235
AdaBoost_Classifier,0.396937573616,0.396937573616
AdaBoost_Classifier,0.397405660377,0.397405660377
AdaBoost_Classifier,0.39787485242,0.39787485242
AdaBoost_Classifier,0.398345153664,0.398345153664
AdaBoost_Classifier,0.398816568047,0.398816568047
AdaBoost_Classifier,0.399289099526,0.399289099526
AdaBoost_Classifier,0.399762752076,0.399762752076
AdaBoost_Classifier,0.400237529691,0.400237529691
AdaBoost_Classifier,0.400476758045,0.400476758045
AdaBoost_Classifier,0.400954653938,0.400954653938
AdaBoost_Classifier,0.401433691756,0.401433691756
AdaBoost_Classifier,0.401913875598,0.401913875598
AdaBoost_Classifier,0.402877697842,0.402877697842
AdaBoost_Classifier,0.403846153846,0.403846153846
AdaBoost_Classifier,0.404332129964,0.404332129964
AdaBoost_Classifier,0.404819277108,0.404819277108
AdaBoost_Classifier,0.405307599517,0.405307599517
AdaBoost_Classifier,0.406287787183,0.406287787183
AdaBoost_Classifier,0.407766990291,0.407766990291
AdaBoost_Classifier,0.408262454435,0.408262454435
AdaBoost_Classifier,0.408759124088,0.408759124088
AdaBoost_Classifier,0.409257003654,0.409257003654
AdaBoost_Classifier,0.409535452323,0.409535452323
AdaBoost_Classifier,0.40931372549,0.40931372549
AdaBoost_Classifier,0.410098522167,0.410098522167
AdaBoost_Classifier,0.410604192355,0.410604192355
AdaBoost_Classifier,0.411111111111,0.411111111111
AdaBoost_Classifier,0.411619283066,0.411619283066
AdaBoost_Classifier,0.412128712871,0.412128712871
AdaBoost_Classifier,0.412639405204,0.412639405204
AdaBoost_Classifier,0.413151364764,0.413151364764
AdaBoost_Classifier,0.414572864322,0.414572864322
AdaBoost_Classifier,0.415094339623,0.415094339623
AdaBoost_Classifier,0.415617128463,0.415617128463
AdaBoost_Classifier,0.416141235813,0.416141235813
AdaBoost_Classifier,0.414664981037,0.414664981037
AdaBoost_Classifier,0.415189873418,0.415189873418
AdaBoost_Classifier,0.415716096324,0.415716096324
AdaBoost_Classifier,0.419437340153,0.419437340153
AdaBoost_Classifier,0.422480620155,0.422480620155
AdaBoost_Classifier,0.423027166882,0.423027166882
AdaBoost_Classifier,0.423575129534,0.423575129534
AdaBoost_Classifier,0.424124513619,0.424124513619
AdaBoost_Classifier,0.424675324675,0.424675324675
AdaBoost_Classifier,0.42522756827,0.42522756827
AdaBoost_Classifier,0.42578125,0.42578125
AdaBoost_Classifier,0.426701570681,0.426701570681
AdaBoost_Classifier,0.427260812582,0.427260812582
AdaBoost_Classifier,0.42838370565,0.42838370565
AdaBoost_Classifier,0.428947368421,0.428947368421
AdaBoost_Classifier,0.429512516469,0.429512516469
AdaBoost_Classifier,0.430079155673,0.430079155673
AdaBoost_Classifier,0.430647291942,0.430647291942
AdaBoost_Classifier,0.431216931217,0.431216931217
AdaBoost_Classifier,0.4327563249,0.4327563249
AdaBoost_Classifier,0.43449197861,0.43449197861
AdaBoost_Classifier,0.435073627845,0.435073627845
AdaBoost_Classifier,0.435656836461,0.435656836461
AdaBoost_Classifier,0.436241610738,0.436241610738
AdaBoost_Classifier,0.435483870968,0.435483870968
AdaBoost_Classifier,0.436069986541,0.436069986541
AdaBoost_Classifier,0.436657681941,0.436657681941
AdaBoost_Classifier,0.439455782313,0.439455782313
AdaBoost_Classifier,0.440934065934,0.440934065934
AdaBoost_Classifier,0.443213296399,0.443213296399
AdaBoost_Classifier,0.444444444444,0.444444444444
AdaBoost_Classifier,0.445062586926,0.445062586926
AdaBoost_Classifier,0.44630404463,0.44630404463
AdaBoost_Classifier,0.446927374302,0.446927374302
AdaBoost_Classifier,0.447552447552,0.447552447552
AdaBoost_Classifier,0.448179271709,0.448179271709
AdaBoost_Classifier,0.448807854137,0.448807854137
AdaBoost_Classifier,0.449438202247,0.449438202247
AdaBoost_Classifier,0.450070323488,0.450070323488
AdaBoost_Classifier,0.449295774648,0.449295774648
AdaBoost_Classifier,0.449929478138,0.449929478138
AdaBoost_Classifier,0.450564971751,0.450564971751
AdaBoost_Classifier,0.449787835926,0.449787835926
AdaBoost_Classifier,0.450424929178,0.450424929178
AdaBoost_Classifier,0.451063829787,0.451063829787
AdaBoost_Classifier,0.451704545455,0.451704545455
AdaBoost_Classifier,0.450924608819,0.450924608819
AdaBoost_Classifier,0.451566951567,0.451566951567
AdaBoost_Classifier,0.452211126961,0.452211126961
AdaBoost_Classifier,0.452857142857,0.452857142857
AdaBoost_Classifier,0.453505007153,0.453505007153
AdaBoost_Classifier,0.454154727794,0.454154727794
AdaBoost_Classifier,0.454806312769,0.454806312769
AdaBoost_Classifier,0.457431457431,0.457431457431
AdaBoost_Classifier,0.458092485549,0.458092485549
AdaBoost_Classifier,0.458755426918,0.458755426918
AdaBoost_Classifier,0.460087082729,0.460087082729
AdaBoost_Classifier,0.461426491994,0.461426491994
AdaBoost_Classifier,0.462099125364,0.462099125364
AdaBoost_Classifier,0.462773722628,0.462773722628
AdaBoost_Classifier,0.463450292398,0.463450292398
AdaBoost_Classifier,0.466765140325,0.466765140325
AdaBoost_Classifier,0.469539375929,0.469539375929
AdaBoost_Classifier,0.470852017937,0.470852017937
AdaBoost_Classifier,0.47005988024,0.47005988024
AdaBoost_Classifier,0.470764617691,0.470764617691
AdaBoost_Classifier,0.473604826546,0.473604826546
AdaBoost_Classifier,0.475037821483,0.475037821483
AdaBoost_Classifier,0.47932618683,0.47932618683
AdaBoost_Classifier,0.480798771121,0.480798771121
AdaBoost_Classifier,0.481538461538,0.481538461538
AdaBoost_Classifier,0.482280431433,0.482280431433
AdaBoost_Classifier,0.483771251932,0.483771251932
AdaBoost_Classifier,0.484520123839,0.484520123839
AdaBoost_Classifier,0.48602484472,0.48602484472
AdaBoost_Classifier,0.486780715397,0.486780715397
AdaBoost_Classifier,0.4875,0.4875
AdaBoost_Classifier,0.488262910798,0.488262910798
AdaBoost_Classifier,0.487460815047,0.487460815047
AdaBoost_Classifier,0.488226059655,0.488226059655
AdaBoost_Classifier,0.488993710692,0.488993710692
AdaBoost_Classifier,0.490536277603,0.490536277603
AdaBoost_Classifier,0.494435612083,0.494435612083
AdaBoost_Classifier,0.495222929936,0.495222929936
AdaBoost_Classifier,0.494417862839,0.494417862839
AdaBoost_Classifier,0.496,0.496
AdaBoost_Classifier,0.497592295345,0.497592295345
AdaBoost_Classifier,0.498392282958,0.498392282958
AdaBoost_Classifier,0.505728314239,0.505728314239
AdaBoost_Classifier,0.506557377049,0.506557377049
AdaBoost_Classifier,0.505747126437,0.505747126437
AdaBoost_Classifier,0.506578947368,0.506578947368
AdaBoost_Classifier,0.507413509061,0.507413509061
AdaBoost_Classifier,0.510779436153,0.510779436153
AdaBoost_Classifier,0.511627906977,0.511627906977
AdaBoost_Classifier,0.512479201331,0.512479201331
AdaBoost_Classifier,0.515912897822,0.515912897822
AdaBoost_Classifier,0.515966386555,0.515966386555
AdaBoost_Classifier,0.516835016835,0.516835016835
AdaBoost_Classifier,0.516020236088,0.516020236088
AdaBoost_Classifier,0.516891891892,0.516891891892
AdaBoost_Classifier,0.516949152542,0.516949152542
AdaBoost_Classifier,0.517826825127,0.517826825127
AdaBoost_Classifier,0.518707482993,0.518707482993
AdaBoost_Classifier,0.519591141397,0.519591141397
AdaBoost_Classifier,0.523156089194,0.523156089194
AdaBoost_Classifier,0.524054982818,0.524054982818
AdaBoost_Classifier,0.52495697074,0.52495697074
AdaBoost_Classifier,0.525862068966,0.525862068966
AdaBoost_Classifier,0.528596187175,0.528596187175
AdaBoost_Classifier,0.529513888889,0.529513888889
AdaBoost_Classifier,0.533216783217,0.533216783217
AdaBoost_Classifier,0.53415061296,0.53415061296
AdaBoost_Classifier,0.533333333333,0.533333333333
AdaBoost_Classifier,0.534270650264,0.534270650264
AdaBoost_Classifier,0.535211267606,0.535211267606
AdaBoost_Classifier,0.537102473498,0.537102473498
AdaBoost_Classifier,0.541071428571,0.541071428571
AdaBoost_Classifier,0.544964028777,0.544964028777
AdaBoost_Classifier,0.545945945946,0.545945945946
AdaBoost_Classifier,0.545126353791,0.545126353791
AdaBoost_Classifier,0.546112115732,0.546112115732
AdaBoost_Classifier,0.554128440367,0.554128440367
AdaBoost_Classifier,0.553308823529,0.553308823529
AdaBoost_Classifier,0.554327808471,0.554327808471
AdaBoost_Classifier,0.555350553506,0.555350553506
AdaBoost_Classifier,0.557407407407,0.557407407407
AdaBoost_Classifier,0.558441558442,0.558441558442
AdaBoost_Classifier,0.56052141527,0.56052141527
AdaBoost_Classifier,0.56261682243,0.56261682243
AdaBoost_Classifier,0.563670411985,0.563670411985
AdaBoost_Classifier,0.564727954972,0.564727954972
AdaBoost_Classifier,0.563909774436,0.563909774436
AdaBoost_Classifier,0.564971751412,0.564971751412
AdaBoost_Classifier,0.566037735849,0.566037735849
AdaBoost_Classifier,0.567107750473,0.567107750473
AdaBoost_Classifier,0.568181818182,0.568181818182
AdaBoost_Classifier,0.569259962049,0.569259962049
AdaBoost_Classifier,0.568441064639,0.568441064639
AdaBoost_Classifier,0.567619047619,0.567619047619
AdaBoost_Classifier,0.568702290076,0.568702290076
AdaBoost_Classifier,0.571153846154,0.571153846154
AdaBoost_Classifier,0.57225433526,0.57225433526
AdaBoost_Classifier,0.574468085106,0.574468085106
AdaBoost_Classifier,0.575581395349,0.575581395349
AdaBoost_Classifier,0.576699029126,0.576699029126
AdaBoost_Classifier,0.580078125,0.580078125
AdaBoost_Classifier,0.581532416503,0.581532416503
AdaBoost_Classifier,0.582677165354,0.582677165354
AdaBoost_Classifier,0.58382642998,0.58382642998
AdaBoost_Classifier,0.584980237154,0.584980237154
AdaBoost_Classifier,0.586138613861,0.586138613861
AdaBoost_Classifier,0.587301587302,0.587301587302
AdaBoost_Classifier,0.595573440644,0.595573440644
AdaBoost_Classifier,0.596774193548,0.596774193548
AdaBoost_Classifier,0.59797979798,0.59797979798
AdaBoost_Classifier,0.599190283401,0.599190283401
AdaBoost_Classifier,0.600405679513,0.600405679513
AdaBoost_Classifier,0.600814663951,0.600814663951
AdaBoost_Classifier,0.602040816327,0.602040816327
AdaBoost_Classifier,0.605749486653,0.605749486653
AdaBoost_Classifier,0.606995884774,0.606995884774
AdaBoost_Classifier,0.60824742268,0.60824742268
AdaBoost_Classifier,0.609504132231,0.609504132231
AdaBoost_Classifier,0.610766045549,0.610766045549
AdaBoost_Classifier,0.613305613306,0.613305613306
AdaBoost_Classifier,0.614583333333,0.614583333333
AdaBoost_Classifier,0.615866388309,0.615866388309
AdaBoost_Classifier,0.617154811715,0.617154811715
AdaBoost_Classifier,0.618448637317,0.618448637317
AdaBoost_Classifier,0.61974789916,0.61974789916
AdaBoost_Classifier,0.622362869198,0.622362869198
AdaBoost_Classifier,0.623404255319,0.623404255319
AdaBoost_Classifier,0.623931623932,0.623931623932
AdaBoost_Classifier,0.624463519313,0.624463519313
AdaBoost_Classifier,0.625806451613,0.625806451613
AdaBoost_Classifier,0.62987012987,0.62987012987
AdaBoost_Classifier,0.631004366812,0.631004366812
AdaBoost_Classifier,0.63238512035,0.63238512035
AdaBoost_Classifier,0.633771929825,0.633771929825
AdaBoost_Classifier,0.632158590308,0.632158590308
AdaBoost_Classifier,0.633554083885,0.633554083885
AdaBoost_Classifier,0.637777777778,0.637777777778
AdaBoost_Classifier,0.639198218263,0.639198218263
AdaBoost_Classifier,0.640625,0.640625
AdaBoost_Classifier,0.643497757848,0.643497757848
AdaBoost_Classifier,0.644943820225,0.644943820225
AdaBoost_Classifier,0.644144144144,0.644144144144
AdaBoost_Classifier,0.643340857788,0.643340857788
AdaBoost_Classifier,0.64479638009,0.64479638009
AdaBoost_Classifier,0.646258503401,0.646258503401
AdaBoost_Classifier,0.647727272727,0.647727272727
AdaBoost_Classifier,0.649202733485,0.649202733485
AdaBoost_Classifier,0.650684931507,0.650684931507
AdaBoost_Classifier,0.651376146789,0.651376146789
AdaBoost_Classifier,0.652873563218,0.652873563218
AdaBoost_Classifier,0.654377880184,0.654377880184
AdaBoost_Classifier,0.657407407407,0.657407407407
AdaBoost_Classifier,0.660465116279,0.660465116279
AdaBoost_Classifier,0.663551401869,0.663551401869
AdaBoost_Classifier,0.662763466042,0.662763466042
AdaBoost_Classifier,0.664319248826,0.664319248826
AdaBoost_Classifier,0.665882352941,0.665882352941
AdaBoost_Classifier,0.665094339623,0.665094339623
AdaBoost_Classifier,0.666666666667,0.666666666667
AdaBoost_Classifier,0.665876777251,0.665876777251
AdaBoost_Classifier,0.667458432304,0.667458432304
AdaBoost_Classifier,0.669047619048,0.669047619048
AdaBoost_Classifier,0.670644391408,0.670644391408
AdaBoost_Classifier,0.672248803828,0.672248803828
AdaBoost_Classifier,0.673860911271,0.673860911271
AdaBoost_Classifier,0.673076923077,0.673076923077
AdaBoost_Classifier,0.674698795181,0.674698795181
AdaBoost_Classifier,0.673913043478,0.673913043478
AdaBoost_Classifier,0.675544794189,0.675544794189
AdaBoost_Classifier,0.674757281553,0.674757281553
AdaBoost_Classifier,0.676399026764,0.676399026764
AdaBoost_Classifier,0.675609756098,0.675609756098
AdaBoost_Classifier,0.678921568627,0.678921568627
AdaBoost_Classifier,0.68058968059,0.68058968059
AdaBoost_Classifier,0.682266009852,0.682266009852
AdaBoost_Classifier,0.685643564356,0.685643564356
AdaBoost_Classifier,0.684863523573,0.684863523573
AdaBoost_Classifier,0.686567164179,0.686567164179
AdaBoost_Classifier,0.685,0.685
AdaBoost_Classifier,0.684210526316,0.684210526316
AdaBoost_Classifier,0.685929648241,0.685929648241
AdaBoost_Classifier,0.686868686869,0.686868686869
AdaBoost_Classifier,0.688607594937,0.688607594937
AdaBoost_Classifier,0.692111959288,0.692111959288
AdaBoost_Classifier,0.69387755102,0.69387755102
AdaBoost_Classifier,0.697435897436,0.697435897436
AdaBoost_Classifier,0.699228791774,0.699228791774
AdaBoost_Classifier,0.698453608247,0.698453608247
AdaBoost_Classifier,0.699481865285,0.699481865285
AdaBoost_Classifier,0.701298701299,0.701298701299
AdaBoost_Classifier,0.701570680628,0.701570680628
AdaBoost_Classifier,0.703412073491,0.703412073491
AdaBoost_Classifier,0.705263157895,0.705263157895
AdaBoost_Classifier,0.707124010554,0.707124010554
AdaBoost_Classifier,0.708994708995,0.708994708995
AdaBoost_Classifier,0.710875331565,0.710875331565
AdaBoost_Classifier,0.712765957447,0.712765957447
AdaBoost_Classifier,0.714666666667,0.714666666667
AdaBoost_Classifier,0.71581769437,0.71581769437
AdaBoost_Classifier,0.717741935484,0.717741935484
AdaBoost_Classifier,0.719676549865,0.719676549865
AdaBoost_Classifier,0.718157181572,0.718157181572
AdaBoost_Classifier,0.717391304348,0.717391304348
AdaBoost_Classifier,0.717808219178,0.717808219178
AdaBoost_Classifier,0.71978021978,0.71978021978
AdaBoost_Classifier,0.721763085399,0.721763085399
